Question,GT Answer,"fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[0.15,0.55,0.3]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[0.15,0.55,0.3]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[0.15,0.55,0.3]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[0.15,0.55,0.3]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[0.15,0.55,0.3]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[0.2,0.55,0.25]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[0.2,0.55,0.25]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[0.2,0.55,0.25]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[0.2,0.55,0.25]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[0.2,0.55,0.25]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[0.3,0.6,0.1]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[0.3,0.6,0.1]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[0.3,0.6,0.1]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[0.3,0.6,0.1]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[0.3,0.6,0.1]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[0.3,0.5,0.2]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[0.3,0.5,0.2]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[0.3,0.5,0.2]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[0.3,0.5,0.2]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[0.3,0.5,0.2]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[1.0,0.0,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[1.0,0.0,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[1.0,0.0,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[1.0,0.0,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[1.0,0.0,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[0.8,0.1,0.1]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[0.8,0.1,0.1]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[0.8,0.1,0.1]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[0.8,0.1,0.1]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[0.8,0.1,0.1]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[0.95,0.025,0.025]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[0.95,0.025,0.025]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[0.95,0.025,0.025]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[0.95,0.025,0.025]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[0.95,0.025,0.025]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[0.95,0.05,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[0.95,0.05,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[0.95,0.05,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[0.95,0.05,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[0.95,0.05,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[0.9995,0.00025,0.00025]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[0.9995,0.00025,0.00025]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[0.9995,0.00025,0.00025]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[0.9995,0.00025,0.00025]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[0.9995,0.00025,0.00025]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[0.9995,0.0005,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[0.9995,0.0005,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[0.9995,0.0005,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[0.9995,0.0005,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[0.9995,0.0005,0.0]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[0.9995,0.0,0.0005]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[0.9995,0.0,0.0005]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[0.9995,0.0,0.0005]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[0.9995,0.0,0.0005]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[0.9995,0.0,0.0005]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.1,0.45,0.45]+[0.95,0.0,0.05]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.2,0.4,0.4]+[0.95,0.0,0.05]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.3,0.35,0.35]+[0.95,0.0,0.05]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[0.4,0.3,0.3]+[0.95,0.0,0.05]_gpt-3.5-turbo-1106_google","fever-medium_got-3+demos-sa-knn+cx+t5-nli-ec+ci+[1.0,0.0,0.0]+[0.95,0.0,0.05]_gpt-3.5-turbo-1106_google"
"The United States dollar is printed. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['NOT ENOUGH INFO'],SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS
"Bonobos live south of the statue. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['REFUTES'],SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS
"Fiji Hindi has been subject to gestures by Magahi and other Bihari languages. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['NOT ENOUGH INFO'],SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS
"Netscape Navigator was a program. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['SUPPORTS'],SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS
"Tyler Perry is a son. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['NOT ENOUGH INFO'],SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO
"Google Search cannot show movie showtimes. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['NOT ENOUGH INFO'],REFUTES,REFUTES,SUPPORTS,REFUTES,SUPPORTS,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,SUPPORTS,REFUTES,SUPPORTS,REFUTES,REFUTES,REFUTES,REFUTES,SUPPORTS,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,SUPPORTS,REFUTES,REFUTES,SUPPORTS,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,SUPPORTS,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES
"The Colbert Report has not been taped. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['SUPPORTS'],REFUTES,REFUTES,SUPPORTS,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES
"Skopje was rarely contested between the Byzantines and the Bulgarian Empire. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['REFUTES'],SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,REFUTES,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,REFUTES,REFUTES,SUPPORTS,REFUTES,REFUTES,SUPPORTS,REFUTES,REFUTES,SUPPORTS,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS
"Josh Hutcherson wasn't in two different films within two years. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['REFUTES'],REFUTES,REFUTES,REFUTES,REFUTES,SUPPORTS,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,SUPPORTS,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,SUPPORTS,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,SUPPORTS,REFUTES,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES,SUPPORTS,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,REFUTES,SUPPORTS,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO
"Shannon Lee is a German. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['NOT ENOUGH INFO'],SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,SUPPORTS,NOT ENOUGH INFO,REFUTES,REFUTES,SUPPORTS,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,NOT ENOUGH INFO
"Corsica is independent of France. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['REFUTES'],REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES
"Of Mughal emperors, Babur was the first. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['SUPPORTS'],SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS
"Robert Zemeckis has made movies for children. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['NOT ENOUGH INFO'],SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS
"House of Balloons is reviewed by The Weeknd. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['NOT ENOUGH INFO'],REFUTES,REFUTES,SUPPORTS,SUPPORTS,REFUTES,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,NOT ENOUGH INFO,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,REFUTES,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,REFUTES,SUPPORTS,REFUTES,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,NOT ENOUGH INFO,SUPPORTS,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO,NOT ENOUGH INFO,SUPPORTS,REFUTES,NOT ENOUGH INFO,NOT ENOUGH INFO
"Raja Hindustani was directed solely by Mariah Carey. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['REFUTES'],REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,NOT ENOUGH INFO,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES,REFUTES
"The Maze Runner had a budget in the millions. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".",['SUPPORTS'],SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS,SUPPORTS
